Voltage.EMG01_r_gastro,Voltage.EMG02_r_soleus,Voltage.EMG03_r_rect_fem,Voltage.EMG04_r_tfl,Voltage.EMG05_r_semimemb,Voltage.EMG06_l_gastro,Voltage.EMG07_l_soleus,Voltage.EMG08_l_rect_fem,Voltage.EMG09_l_tfl,Voltage.EMG10_l_semimemb,
0.221598506,0.102135926,0.027506104,0.037200011,0.04512329,0.032768555,0.024582215,0.047806703,0.02451477,-0.042793274,
0.200846553,0.192773134,0.031015625,0.046660461,0.045428466,0.044517823,0.034805603,0.052536927,0.030770874,0.021446228,
0.185740352,0.244500428,0.023233643,0.025450744,0.022235107,0.013237305,0.032211609,0.059250794,0.019326782,0.051811218,
0.186045527,0.250756532,0.015909424,0.037505187,0.019335937,0.033531494,0.031296082,0.035752259,0.028939819,0.021141052,
0.0894574,0.242669374,0.024301758,0.039031066,0.013690186,0.026817627,0.03938324,0.029648744,0.036111452,-0.026008606,
0.00461853,0.210778505,0.011942139,0.024230041,0.021166991,0.024071045,0.044113465,0.021408997,0.028634643,0.008628845,
-0.0555011,0.204674989,0.034525145,0.048491515,0.032611083,0.004844971,0.025802918,0.025223695,0.012460327,0.162895203,
-0.045125123,0.177972108,0.034830321,0.047881164,0.030017089,0.035515137,0.028396912,0.015305481,0.021310424,0.139701843,
-0.070759885,0.109612733,0.025369873,0.017668761,0.028338622,0.009575196,0.016342469,-0.008040466,0.027719116,0.044029236,
-0.11455261,0.177514344,0.021555176,0.015837707,0.038409423,0.021782227,0.015579529,0.034378968,0.044656374,-0.041725159,
-0.07762634,0.092370301,0.009042969,0.017210998,0.025134277,0.022239991,0.027481385,0.053910218,0.045419313,-0.119697571,
-0.045582887,-0.032294005,0.018656006,0.017516173,0.036425781,0.032158203,0.026413269,0.068406068,0.034127809,-0.12046051,
-0.076558225,-0.151465148,0.039560545,0.020110168,0.013232422,0.03749878,0.022445984,0.054825746,0.031533815,-0.118934631,
-0.019948119,-0.216009825,0.035288084,0.03002838,0.013842774,0.033989258,0.039535828,0.04292389,0.032754518,-0.110542297,
0.008585815,-0.252173156,0.03849243,0.033385314,0.007434082,0.038872071,0.030227967,0.029496156,0.019021606,-0.107185364,
-0.017964477,-0.235083312,0.045358885,0.035368957,0.010943604,0.015831299,0.018478699,0.022629701,0.030618286,-0.105812073,
-0.023610229,-0.176184386,0.037424315,0.028349914,0.001635742,0.022392578,0.02778656,0.017441712,0.022988891,-0.108100891,
-0.073659055,-0.146277159,0.045206297,0.03079132,-0.023236085,0.019035645,0.019089051,0.022629701,0.03840027,-0.093147278,
-0.02208435,-0.097601622,0.039560545,0.040709533,-0.010266113,0.047874756,0.033279724,0.01393219,0.023751831,0.065544128,
0.001261597,-0.082648009,0.02994751,0.035216369,-0.004315185,0.026207276,0.046554871,0.031174622,0.031076049,0.060813904,
0.026438599,-0.100958556,0.031168213,0.046507873,0.003314209,0.010032959,0.032516785,0.021561585,0.01581726,0.176475525,
0.084422,-0.0499942,0.032083739,0.024535216,0.014147949,0.031242676,0.050369568,0.042313538,0.027108764,0.170982361,
0.159647822,-0.01032135,0.028421631,0.047881164,0.025286864,0.0309375,0.022598572,0.017441712,0.019021606,0.090110779,
0.213969111,0.110223085,0.046274412,0.031249084,0.029101562,0.02010376,0.031601258,0.018967591,0.023751831,0.02709198,
0.211069942,0.228020936,0.070078127,0.029875793,0.046038818,0.039329834,0.036636658,0.026902162,0.054879762,0.129936218,
0.250590205,0.386254579,0.019266358,0.027739562,0.046954345,0.006676025,0.036941834,0.034073792,0.062203981,0.146873474,
0.204050899,0.432336122,0.028421631,0.039946593,0.054431152,0.029106446,0.028244324,0.029038392,0.024362182,0.138633728,
0.089762576,0.484673768,0.032083739,0.031859435,0.052905273,0.04467041,0.022598572,0.033616029,0.006967163,0.123374939,
0.061076049,0.491692811,0.034067381,0.045592345,0.057482909,0.026817627,0.028702088,0.026444398,0.023141479,0.104606628,
0.079539187,0.311028749,0.037576903,0.023772277,0.039782714,0.016594239,0.021530457,0.033768617,0.023751831,0.123832703,
0.039866332,0.099236757,0.039102782,0.027281798,0.062365722,0.027122803,0.015579529,0.024765931,0.03336487,0.135734558,
-0.022542113,0.051476747,0.02994751,0.017668761,0.017962646,0.0259021,0.025802918,0.037583314,0.033822633,0.120018005,
-0.071065061,-0.009863586,0.026437989,0.01919464,0.019030761,0.040092774,0.024734803,0.023697816,0.032907106,0.120323181,
-0.069996946,-0.082342833,0.030863037,0.018889464,0.03139038,0.055656739,0.024124451,0.02919098,0.030160522,0.118492126,
-0.013081665,-0.17008087,0.054971922,0.021483459,0.017199706,0.026512451,0.019241638,0.034378968,0.031991579,0.109642029,
0.036509398,-0.232031554,0.030557862,0.031249084,0.016284179,0.026665039,0.017563172,0.040177308,0.016122436,0.104454041,
0.029948121,-0.29093048,0.029184571,0.047270812,0.013690186,0.033989258,0.055252381,0.026596986,0.029550171,0.104148865,
-0.081593625,-0.216925353,0.030863037,0.034606017,0.020098876,0.030327149,0.033890076,0.019120179,0.025735473,0.10735321,
-0.15193665,-0.097296447,0.031473387,0.010497131,0.033374023,0.020256348,0.033890076,0.038956605,0.031228637,0.101249695,
-0.029408569,-0.013067932,0.031778563,0.035063781,0.057482909,0.02513916,0.045639344,0.012711487,0.028939819,0.103691101,
0.091746219,-0.060522765,0.027963867,0.021788634,0.026507568,0.049095459,0.069900818,0.042466126,0.034585573,0.102622986,
0.17139709,-0.138342589,-0.019490967,0.046050109,0.026965331,0.036430664,0.043045349,0.026139222,0.032449342,0.106437683,
0.158579707,-0.129187316,0.045206297,0.031249084,0.033679198,0.062523194,0.0285495,0.027665101,0.051980592,0.086448669,
0.103037722,-0.071814269,0.034677733,0.038268127,0.00834961,0.025444336,0.032364197,0.022019349,0.029702758,0.089042664,
0.056651,-0.022528382,0.032083739,0.033537902,0.024676513,0.039329834,0.041214295,0.01835724,0.035348512,0.108879089,
0.068705447,0.011498719,0.031931151,0.010344543,0.020404052,0.004844971,0.032821961,0.022019349,0.034280397,0.125205994,
0.037882689,0.047204286,0.034067381,0.021788634,0.087847903,0.027885742,0.041214295,0.056504212,0.030160522,0.077445984,
-0.036580201,0.034692079,0.014078369,0.025450744,0.067706302,0.029411621,0.054184265,0.035904847,0.040231325,0.084465027,
-0.082356565,0.03240326,0.018961182,0.019499816,0.049090575,-0.004615479,0.041672058,0.02919098,0.025430297,0.072410583,
-0.015675658,0.049187928,0.02201294,0.036284484,0.037951659,0.036583252,0.046249695,-0.002852478,0.018869018,0.080039978,
0.03132141,0.054986268,0.03559326,0.052763976,0.02055664,0.032768555,0.044876404,0.018662415,0.020547485,0.084312439,
0.007822876,0.087945253,0.039407957,0.02209381,0.015063477,0.039329834,0.029922791,0.01393219,0.026651001,0.081565857,
-0.032002565,0.218407899,0.031168213,0.03369049,0.029559325,0.043449707,0.034805603,0.026139222,0.022683715,0.077598572,
-0.051686402,0.24800995,0.022318115,0.021483459,0.010791016,0.041771241,0.03068573,0.042771302,0.040231325,-0.024482727,
0.00538147,0.249535829,0.017282715,0.013701477,0.016131591,0.042076416,0.026565857,0.040329896,0.031533815,-0.016700745,
-0.012166138,0.122582704,0.023386231,0.015227356,0.034899902,0.029716797,0.019699402,0.034684144,0.028024292,0.043571472,
-0.00407898,-0.029242249,0.030557862,0.042845763,0.026049804,0.034752198,0.028702088,-0.002547302,0.022531128,0.010765076,
0.009806518,-0.143835753,0.042917479,0.032317199,0.034442138,0.045280762,0.027633972,0.018509828,0.020089721,-0.035621643,
0.038950805,-0.230353087,0.034525145,0.052763976,0.016894531,0.026665039,0.031601258,0.02339264,0.016427612,-0.057441711,
0.051768187,-0.09485504,0.044748534,0.037810363,0.021014404,0.021934815,0.03434784,0.013627014,0.019174194,-0.041725159,
0.027506715,0.021264343,0.037424315,0.024077453,0.023608398,0.017814942,0.035873719,0.041550599,0.071054079,-0.038673401,
0.043223266,0.047814637,0.011331787,0.02789215,-0.006604004,0.033226319,0.026871033,0.046433412,0.053659059,-0.011360168,
0.082743533,0.08672455,0.031168213,0.019652404,-0.020794678,0.005150146,0.030380554,0.038651429,0.082040407,-0.00907135,
0.086863406,0.103661805,0.019876709,0.01919464,-0.02644043,0.035515137,0.032821961,0.031022035,0.071054079,0.031059265,
0.090067752,0.031945497,0.040170897,0.018584289,-0.014996338,0.043907471,0.056167908,0.036667787,0.046182252,0.058372498,
0.060160521,-0.035040587,0.021555176,0.030638732,0.003466797,0.037041016,0.024429627,0.050248109,0.046792604,0.038536072,
0.04291809,-0.009710998,0.032236326,0.016600646,0.02269287,0.043297119,0.026108094,0.030259095,0.066171266,0.034416199,
0.006754761,0.060326844,0.034982909,0.03872589,0.077471927,0.037956543,-0.003036194,0.035752259,0.066018678,0.051811218,
-0.02498352,0.090081483,0.029031983,0.018736877,0.077319339,0.035820313,0.043808289,0.039261781,0.068307497,0.019767761,
0.00828064,0.075280458,0.020944824,0.023161925,0.028796386,0.055198975,0.026413269,0.037735902,0.072274782,-0.064155579,
0.011179809,0.060326844,0.02994751,0.03079132,0.012011719,0.024833985,0.021225281,0.042771302,0.058999635,-0.114814758,
-0.003163452,-0.006811829,0.031931151,0.034148254,0.005297852,0.030784912,0.023208924,0.035294496,0.061288454,-0.123817444,
0.045969848,-0.05945465,0.032846678,0.036742248,-0.003399658,0.029716797,0.031753846,0.034836732,0.054269411,-0.081703186,
0.021250611,-0.041754454,0.029337158,0.040862121,-0.010113525,0.044822998,0.036178894,0.026902162,0.055490114,-0.04599762,
-0.058552857,5.46E-05,0.028879395,0.043913879,-0.020031739,0.026970215,0.023208924,0.038193665,0.052285768,0.021141052,
-0.073811643,0.020959167,0.036051024,0.017516173,-0.021862794,0.038566895,0.028854676,0.02339264,0.055490114,0.052116394,
-0.082356565,0.040643007,0.032541502,0.023467101,-0.0003479,0.02880127,0.022140808,0.017441712,0.060678102,0.069206238,
-0.102650754,-0.00162384,0.026437989,0.024840392,-0.007977295,0.029869385,0.028702088,0.017441712,0.061135866,0.078208923,
-0.060078736,-0.060827941,0.02201294,0.026366271,0.053973388,0.028343506,0.015884705,0.029648744,0.053659059,0.055168152,
-0.037648316,-0.076239318,0.029184571,0.039641418,0.098986819,0.036278076,0.052810974,0.036667787,0.04709778,0.077903748,
-0.02788269,-0.071814269,0.023538819,0.035216369,0.089984134,0.051384278,0.036331482,0.035294496,0.057321168,0.062797546,
0.03422058,-0.044806212,0.036813963,0.055052795,0.099749759,0.027580567,0.031296082,0.029038392,0.047402956,0.058982849,
0.047037963,-0.031225892,0.024606934,0.034758605,0.105853274,0.023308106,0.019089051,0.02125641,0.054574586,0.041130066,
0.088389285,0.002496033,0.040323485,0.020720519,0.111346439,0.025444336,0.016342469,0.029343568,0.038552858,0.02419281,
0.107462771,0.037286073,0.065195315,0.027586974,0.131640628,0.016289063,0.014664002,0.031479798,0.048776247,0.02922821,
0.097849734,0.05773285,0.021555176,0.016905822,0.130419925,0.021171875,0.032059021,0.042008363,0.052438356,0.020378113,
0.112345584,0.131432801,0.032999266,0.020415343,0.100665286,0.035820313,0.024124451,0.036820374,0.05289612,8.39E-05,
0.121958621,0.148217469,0.023691406,-0.002778015,0.120501712,0.04543335,0.026871033,0.043229066,0.056405641,-0.055763245,
0.114024051,0.179345399,0.021402588,-0.008118591,0.113482669,0.042686768,0.026413269,0.027817689,0.048928834,-0.057899475,
0.095408328,0.202386171,0.037271727,0.019499816,0.089373782,0.037956543,0.021683045,0.025834046,0.042977907,-0.047981262,
0.048258666,0.199792176,0.035135496,0.026213683,0.058703613,0.044517823,0.014358826,0.031784974,0.04129944,0.015190125,
0.044901732,0.154778749,0.040781248,0.016600646,0.038256835,0.049400635,0.011307068,0.030564271,0.030770874,0.050590515,
0.065653689,0.068566591,0.034982909,0.005461731,0.033221435,0.033684082,0.019699402,0.038651429,0.04709778,0.082176208,
0.081065066,-0.070746154,0.027353516,0.003783264,0.032000732,0.040855713,0.027023621,0.034073792,0.033059694,0.07698822,
0.071757205,-0.094244689,0.019724121,0.005919495,0.030932616,0.041008301,0.03068573,0.038956605,0.057321168,0.068443298,
0.070078738,-0.07318756,0.02125,-0.011322937,0.037036132,0.039329834,0.03434784,0.030716859,0.053811647,0.068138123,
-0.014760132,-0.049231261,0.029642334,0.015990295,0.041613769,0.02513916,0.01115448,0.038498841,0.037637331,0.040214539,
-0.015065308,-0.025885316,0.030863037,0.023924865,0.043597411,0.013695069,0.036636658,0.032853089,0.038095094,0.059135437,
0.014384155,0.008599549,0.035288084,0.02789215,-0.006604004,0.017509766,0.024582215,0.021714173,0.046487428,0.063102722,
-0.013692017,0.035912782,0.036966551,0.034300841,0.003009033,0.02880127,0.023056336,0.067643128,0.039773561,0.062492371,
0.002634888,-0.004675598,0.033762205,0.024077453,0.018420409,0.03673584,0.019699402,0.040482484,0.04419861,0.049674988,
-0.000111694,-0.034735411,0.023996582,0.019499816,0.012469483,0.025291748,0.042892762,0.033310853,0.045571901,0.040672302,
-0.017964477,-0.006354065,0.022470703,0.039336242,0.04008789,0.029716797,0.049454041,0.03132721,0.043740846,0.062187195,
0.039866332,0.016228942,0.034219969,0.016905822,0.035815429,0.051384278,0.035110779,0.021408997,0.058541872,0.061729431,
0.054667357,0.036828309,0.023538819,0.029265441,0.034899902,0.026512451,0.04518158,0.021408997,0.033670045,0.035636902,
0.076640017,0.036217958,0.019571533,0.033995666,0.029101562,0.030479737,0.062271424,0.011490784,0.02817688,0.056083679,
0.029490357,0.030419616,0.039407957,0.040251769,0.028796386,0.019798584,0.066543885,0.014237366,0.039010622,0.053031921,
0.049937133,0.029351501,0.030557862,0.008055725,0.019183349,0.0259021,0.017868347,0.025071107,0.05503235,0.056694031,
0.039408568,0.047814637,0.030863037,0.002104797,0.022387695,0.026207276,0.02275116,0.027054749,0.046640016,0.054710388,
0.030100709,0.016076354,0.023843994,0.016600646,0.005145264,0.023765869,0.015426941,0.012558899,0.048776247,0.018241882,
0.054514769,0.046593934,0.046884764,0.02209381,0.032611083,0.038109131,0.020614929,0.020188294,0.045877077,0.003746033,
0.074808963,0.062615663,0.020944824,0.056883849,0.047106933,0.040245362,0.016342469,0.020188294,0.033822633,-0.010444641,
0.033610228,0.065514833,0.030710449,0.031401671,0.038562011,0.043602295,0.02488739,0.015915833,0.026193237,-0.022041321,
0.031931762,0.079247743,0.056955565,0.035521545,0.037341308,0.031242676,0.022903748,0.033310853,0.039468385,-0.025245667,
0.007059936,0.073449403,0.016977539,0.026061095,0.031237792,0.017814942,0.023971863,0.040177308,0.03840027,0.015037537,
0.020335084,0.092065126,0.02125,0.034300841,0.041308593,0.040703125,0.015579529,0.029953919,0.043130495,0.04662323,
0.058939818,0.099389344,0.027658692,0.037657775,0.017199706,0.021782227,0.038620301,0.007370911,0.036569215,0.074546814,
0.127756953,0.088708192,0.024759522,0.074126281,0.020709228,0.018730469,0.041214295,0.019425355,0.039010622,0.087364197,
0.139201045,0.10839203,0.013620606,0.044371642,0.021929931,0.040703125,0.034195252,0.018662415,0.038705446,0.048301697,
0.100596316,0.114037782,0.029337158,0.038420714,0.019030761,0.038414307,0.034500428,0.028580628,0.03336487,0.046775818,
0.017435914,0.196130067,0.018198242,0.041930236,0.007434082,0.024528809,0.048691101,0.025071107,0.042062379,0.05821991,
-0.080220334,0.253655702,0.033609618,0.03658966,0.006213379,0.010032959,0.044876404,0.021103822,0.039315797,0.056083679,
-0.146290898,0.305688173,0.030252686,0.044371642,0.000872803,0.010643311,0.031753846,0.033158265,0.066781618,0.062492371,
-0.157277226,0.159966737,0.045816649,0.033232726,0.006365967,0.044517823,0.043503113,0.051316224,0.046640016,-0.093452454,
-0.094868772,-0.05075714,0.03269409,0.04528717,0.002246094,0.044822998,0.051132508,0.045670472,0.037026979,0.017936707,
-0.029561156,-0.130255431,0.034525145,0.031249084,-0.009808349,0.058098145,0.063644715,0.04002472,0.040841676,0.121391296,
0.013621216,-0.150397032,0.03269409,0.022246398,0.006060791,0.004082031,0.030838318,0.039566956,0.04923401,0.203330994,
0.063670047,-0.094397277,0.037271727,0.03658966,0.012469483,0.0208667,0.018326111,0.023850404,0.041452028,0.169151306,
0.032389525,-0.119574279,0.041849364,0.035063781,0.0197937,0.013389893,0.022903748,0.038346253,0.034738161,0.067832947,
0.046122435,-0.10858795,0.028269043,0.025603332,0.016741943,0.00927002,0.022293396,0.035752259,0.045571901,-0.051643372,
0.054514769,-0.092871398,0.036508787,0.037200011,0.026965331,0.016441651,0.029770203,0.020035706,0.042520143,-0.109169006,
0.060313109,-0.051977843,0.039407957,0.021483459,0.030017089,0.032310791,0.056930847,0.02629181,0.040994264,-0.076210022,
0.058176879,-0.020086976,0.046884764,0.019804992,0.027270507,0.04253418,0.031906433,0.028580628,0.043283083,-0.047676086,
0.055735473,0.003106384,0.032999266,0.019499816,0.029711913,0.040703125,0.045028992,0.016983949,0.031533815,-0.012733459,
0.084727176,0.024926452,0.041239012,0.036894836,0.030017089,0.055961914,0.020004578,0.016221009,0.040841676,0.014274597,
0.060313109,0.030572204,0.046884764,0.028807677,0.028796386,0.019798584,0.025345154,0.031022035,0.028634643,0.062492371,
0.049479369,0.033623964,0.001108398,0.025145568,0.032000732,0.010185547,0.031906433,0.046738587,0.037026979,0.155265808,
0.04871643,0.024926452,0.034830321,0.042540587,0.036120605,0.019188233,0.032516785,0.0516214,0.036874391,0.210655212,
0.055582885,0.041711122,0.025980225,0.026061095,0.03139038,0.021019287,0.023971863,0.050400697,0.027719116,0.18547821,
0.060313109,0.051781923,0.027963867,0.036742248,0.049700927,0.022239991,0.023056336,0.050553285,0.037332155,0.120475769,
0.043375853,0.04766205,0.023996582,0.028960265,0.060992431,0.046501465,0.014664002,0.057877503,0.039315797,0.07988739,
0.050242309,0.080621034,0.025675049,0.038115539,0.0866272,0.044975586,0.023971863,0.016678773,0.037332155,0.032279968,
0.03635681,0.057122499,0.029337158,0.025298156,0.057330322,0.032921143,0.007187195,0.045365296,0.019631958,-0.01700592,
0.037577514,0.076043397,0.032999266,0.028655089,0.069079593,0.054741211,0.003830261,0.040940247,0.026345825,-0.031196594,
0.03925598,0.056969911,0.034219969,0.037505187,0.03932495,0.050316162,0.042434998,0.068406068,0.034432985,-0.046760559,
0.04505432,0.064904481,0.02414917,0.031249084,0.026812743,0.02010376,0.053573914,0.047806703,0.029092407,0.015037537,
0.058329467,0.0722287,0.031625975,0.024382629,0.019488525,0.010490723,0.047165222,0.021561585,0.040078737,0.017173767,
0.05878723,0.043084413,0.024606934,0.021636046,0.03932495,0.004082031,0.057541199,0.040482484,0.043588258,0.02495575,
0.045664672,0.062310487,0.028726807,0.020262755,0.02635498,0.016441651,0.07630951,0.027970277,0.0355011,-0.037910461,
0.051157836,0.020959167,0.029031983,0.040099181,0.052905273,0.019493409,0.065780945,0.033158265,0.039620973,0.002220154,
0.035288695,0.022332458,0.038950194,0.053374328,0.024218749,0.019188233,0.043197937,0.049179994,0.036111452,0.003288269,
0.018351441,0.037133485,0.034525145,0.041930236,0.031848144,0.010032959,0.04808075,0.03422638,0.037332155,0.011070251,
0.023997193,0.042016298,0.028726807,0.043608703,0.029711913,0.001945801,0.041977234,0.012864075,0.032907106,0.046775818,
0.049326781,0.032708436,-0.005147705,0.01995758,0.024676513,0.036278076,0.041672058,0.029496156,0.025888061,0.055168152,
0.047037963,0.049493104,0.054056395,0.018431701,0.039172363,0.054436035,0.043045349,0.04582306,0.063424684,0.039756775,
0.053599242,0.04766205,0.028574219,0.038573302,0.035510253,0.032921143,0.044723816,0.075577699,0.036721803,0.00176239,
0.044291381,0.038506776,0.034067381,0.031706847,0.042376708,0.035820313,0.037399597,0.052689515,0.032907106,0.013816833,
0.065348513,0.048577577,0.03345703,0.05825714,0.040850829,0.023613282,0.040146179,0.066575013,0.02527771,0.004966736,
0.02857483,0.007836609,0.028879395,0.030638732,0.055651855,0.02803833,0.017563172,0.071457826,0.03260193,0.002677917,
0.045664672,0.060937196,0.048258055,0.038115539,0.048175048,0.035515137,0.030533142,0.020951234,0.039315797,-0.010139465,
0.049174193,0.060174257,0.025980225,0.040556945,0.03428955,0.043602295,0.045639344,0.011643372,0.064340211,-0.006782532,
0.052988891,0.024010925,0.029031983,0.033232726,0.022387695,0.026054688,0.046097107,0.031937562,0.028634643,-0.002357483,
0.028269654,0.019433288,0.039713133,0.051848449,0.01765747,0.03673584,0.068222351,0.035752259,0.034127809,-0.019752502,
0.020487672,0.012414246,0.004160156,0.030333556,0.015673827,0.034294434,0.063492127,0.038956605,0.04633484,0.008171082,
0.022471314,0.010278015,0.031320799,0.036894836,0.033068847,0.029564209,0.060592957,0.015000305,0.037484743,0.014122009,
0.026438599,0.019585876,0.030863037,0.028960265,0.028796386,0.040092774,0.042740174,0.035599671,0.031991579,0.014274597,
0.032847289,-0.001318665,-0.013997803,0.026366271,0.030322265,0.032921143,0.038162537,0.018967591,0.030923462,-0.000221252,
0.025065308,0.01638153,0.039560545,0.024840392,0.02635498,0.039940186,0.017410584,0.021408997,0.028634643,0.001609802,
0.041392211,0.049645692,0.035135496,0.020567931,0.01552124,0.021629639,0.02778656,-0.007277527,0.025430297,0.017631531,
0.062907107,0.047051698,0.026132813,0.01919464,0.013232422,0.019798584,0.024429627,0.015305481,0.068154909,0.015342712,
0.04215515,0.043237001,0.025827637,0.02575592,0.017047118,0.022697754,0.034958191,0.026749574,0.036721803,0.013206482,
0.01697815,0.033623964,0.021097412,0.028960265,0.018878173,0.03673584,0.033890076,0.012558899,0.022073364,0.020072937,
-0.002858276,0.018059997,0.028574219,-0.004303894,0.034136962,0.032005616,0.015426941,0.024308167,0.031076049,0.010002136,
0.000346069,0.028588561,0.017740479,0.012633362,0.037951659,0.010643311,0.027023621,0.018509828,0.052590944,-0.002815247,
0.0125531,0.030572204,0.068094485,0.028502502,0.041156005,0.000725098,0.012680359,0.017899476,0.018411255,0.002372742,
0.011637573,0.040185243,0.046579588,0.018736877,0.037799072,0.044365235,-0.00257843,0.029648744,-0.019277954,-0.042945862,
0.020487672,0.044305116,0.040323485,-0.020478211,0.035815429,0.044975586,0.044571228,0.04582306,0.035195924,-0.022346497,
0.020487672,0.038659364,0.019724121,0.02285675,0.035662841,0.038261719,0.019241638,0.024918519,0.041452028,0.046775818,
0.025980836,0.024926452,0.029337158,0.014159241,0.042376708,0.026817627,0.009323426,0.042618714,0.034280397,0.077598572,
0.058329467,0.039574891,0.028269043,0.045744933,0.041461181,0.031853028,-0.003951721,0.045365296,0.023446655,0.057151794,
0.028727418,0.019738464,0.031473387,0.035674132,0.028033447,0.028496094,-0.009750061,0.031632386,0.022683715,0.049369812,
0.021098023,0.038506776,0.032541502,0.029265441,0.033374023,0.026512451,0.005508728,0.009201965,0.054116823,0.047386169,
0.034067992,0.031945497,0.051920164,0.055205382,0.050769042,0.019798584,0.014511414,0.004776916,0.027108764,0.049064636,
0.032542113,0.040337831,0.017893067,0.044829406,0.036578368,0.047874756,-0.010513,-0.00269989,0.014596557,0.055931091,
0.023997193,0.041711122,0.03269409,0.041777648,0.042071532,0.045280762,-0.003646545,0.018967591,0.031076049,0.047996521,
0.038035277,0.020348815,0.0363562,0.033232726,0.047412109,0.037651367,0.031753846,0.049332581,0.037789918,0.044944763,
0.033762816,0.027825622,0.036203612,0.054289855,0.031848144,0.047111817,0.038772888,0.047043763,0.045724489,0.035484314,
0.027964478,0.026910095,0.022470703,0.020110168,0.006671143,0.042839356,0.023514099,0.044602357,0.058999635,0.014427185,
0.028422242,0.017297057,0.032083739,0.026518859,0.009722901,0.019035645,0.021377869,0.028885804,0.06586609,-0.073768616,
0.008890991,0.020043639,0.021860352,0.024687804,0.02849121,0.018272705,0.039841004,0.007676086,0.05579529,-0.113746643,
-0.008656616,0.018212585,0.029031983,0.012175598,0.039935302,0.017509766,0.013595887,0.028733216,0.044656374,-0.107948303,
0.0125531,0.016991882,0.030863037,0.05322174,0.044360351,0.018730469,0.050369568,0.022477113,0.046487428,-0.110237122,
0.03132141,0.034081727,0.03849243,0.023009337,0.023608398,0.022087403,0.055862732,0.033768617,0.056863405,-0.074684143,
0.035593871,0.020959167,0.033151854,0.021178283,0.028338622,0.023918457,0.048691101,0.019883119,0.01368103,-0.035316467,
0.034067992,0.036370546,0.041849364,0.022551574,0.013842774,0.042381592,0.057236023,0.010575256,-0.007070923,0.200279236,
0.04795349,0.030419616,0.031625975,0.011260071,0.025439452,0.034447022,0.062576599,0.008439026,-0.004629517,0.447319031,
0.020945435,0.020959167,-0.006063232,0.024687804,0.035052489,0.032615967,0.060745545,-0.009566345,-0.009664917,0.296562195,
0.023844605,0.035149843,0.026743164,0.018736877,0.02849121,0.029564209,0.034042664,-0.008193054,-0.004019165,0.071495056,
0.031779174,0.051781923,0.026590576,0.022398986,0.02055664,0.032158203,0.057998963,0.025528871,-0.005697632,-0.01410675,
0.020792847,0.021264343,0.032846678,0.023619689,0.038409423,0.021629639,0.051132508,0.039261781,0.01291809,-0.058662415,
0.006754761,0.020806579,0.035135496,0.040709533,0.019946288,0.023613282,-0.009444885,0.033158265,0.012307739,0.009544373,
0.033457641,0.028435973,0.045816649,0.033843078,0.022540282,0.023613282,0.017410584,0.066422425,0.021157837,0.078361511,
0.041849975,0.021111755,0.033151854,0.024840392,-0.008435058,0.041313477,0.030227967,0.05452057,0.018106079,0.107505798,
0.025523072,0.022637634,0.034830321,0.034758605,0.019641113,0.030174561,0.0285495,0.079544984,0.042825319,0.060050964,
0.032542113,0.018822936,0.017740479,0.036437072,0.029101562,0.062828369,0.037552185,0.072831117,0.052438356,0.033195496,
0.026591187,0.022637634,0.007059326,0.036131896,0.032763671,0.071373291,0.053421326,0.050248109,0.043740846,0.011985779,
0.028422242,0.034539491,0.041086424,0.034911193,0.074572757,0.056114502,0.040451355,0.010575256,0.011544799,-0.010444641,
0.035746459,0.023247985,0.025827637,0.024535216,0.035510253,0.053978272,0.047012635,0.000351868,0.004220581,-0.04309845,
0.053446654,0.03011444,0.026895752,0.055663146,0.035205077,0.045891114,0.030227967,-0.001936951,-0.00295105,-0.01990509,
0.039866332,0.034692079,0.031320799,0.020415343,0.0487854,0.037193604,0.024124451,0.004166565,0.003457642,0.003288269,
0.039103393,0.023858337,0.02704834,0.034148254,0.046191406,0.03459961,0.021530457,0.018204652,-0.006307983,0.016410828,
0.026743775,0.012414246,0.035440672,0.037200011,0.045733642,0.040703125,0.029465027,0.034531556,-0.000509644,0.015953064,
0.034983519,0.018670348,0.01911377,0.041472472,0.049853515,0.055351563,0.025039978,0.049179994,0.018258667,0.034873962,
0.018656617,0.015771179,0.014993897,0.052916564,0.063739017,0.03963501,0.008865662,0.057877503,0.008035278,0.042350769,
0.058329467,0.025994567,0.024454346,0.083128966,0.049243163,0.017814942,0.015579529,0.039109193,0.027261352,0.036552429,
0.016215211,0.035149843,0.040018309,0.028502502,0.043749999,0.051842041,0.026565857,0.037278138,0.056100465,0.027854919,
0.03711975,0.039269716,0.033609618,0.015379944,0.040850829,0.016594239,0.021530457,0.046280824,0.052438356,0.017173767,
0.036204223,0.027520446,0.027506104,0.028044738,0.037036132,-0.002174072,0.041824646,0.064896546,0.051980592,0.010002136,
0.027659303,0.026757507,0.020944824,0.03002838,0.039782714,0.008659668,0.015579529,0.059708558,0.062509157,0.027702332,
0.018046265,0.028741149,0.029031983,0.027739562,0.036120605,0.029106446,0.033890076,0.042160951,0.042520143,0.013969421,
0.00538147,0.023553161,0.020334473,0.019499816,0.030932616,0.021477051,0.036941834,0.029648744,0.045114137,-0.029212952,
0.035593871,0.020959167,0.028879395,0.037810363,-0.001568604,0.013847657,0.029159851,-0.00559906,0.04633484,-0.029823303,
0.021708375,0.03011444,0.027200928,0.03002838,0.021014404,-0.020637207,0.020309754,0.006455383,0.033517458,-0.033485413,
